UID          PID    PPID  C    SZ   RSS PSR STIME TTY          TIME CMD
root           1       0  3  6563 16740  10 09:49 ?        00:00:02 /usr/lib/systemd/systemd --switched-root --system --deserialize=53 splash
u_str ESTAB  0      0                                                           * 32118 * 29579                                                                                                                                                                                                                              
u_dgr ESTAB  0      0                                                           * 22738 * 7648                                                                                                                                                                                                                               
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 8178  * 4373                                                                                                                                                                                                                               
u_str ESTAB  0      0                                                           * 38036 * 27645 users:(("gnome-shell",pid=4905,fd=85))                                                                                                                                                                                       
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 32306 * 31261                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 34973 * 27300                                                                                                                                                                                                                              
u_str ESTAB  0      0                                 /run/dbus/system_bus_socket 32908 * 33846                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 22761 * 20004                                                                                                                                                                                                                              
u_dgr ESTAB  0      0                                                           * 14441 * 7648                                                                                                                                                                                                                               
u_str ESTAB  0      0                                   /run/user/1000/at-spi/bus 36065 * 38048 users:(("dbus-daemon",pid=4979,fd=27))                                                                                                                                                                                       
u_str ESTAB  0      0                                          /run/user/1000/bus 30460 * 27644 users:(("dbus-daemon",pid=1880,fd=311))                                                                                                                                                                                      
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 32780 * 21403                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 22024 * 5113  users:(("node",pid=1881,fd=2),("node",pid=1881,fd=1))                                                                                                                                                                        
u_str ESTAB  0      0                                 /run/dbus/system_bus_socket 23753 * 4937                                                                                                                                                                                                                               
u_str ESTAB  0      0                                                           * 32406 * 34224 users:(("xdg-desktop-por",pid=6001,fd=8))                                                                                                                                                                                    
u_str ESTAB  0      0                                                           * 30386 * 30387 users:(("gsd-media-keys",pid=5266,fd=13))                                                                                                                                                                                    
u_dgr ESTAB  0      0                                                           * 18309 * 18310                                                                                                                                                                                                                              
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 32307 * 39015                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 33191 * 36948 users:(("gnome-shell",pid=4905,fd=9))                                                                                                                                                                                        
u_str ESTAB  0      768                                        /run/user/1000/bus 34236 * 35364 users:(("dbus-daemon",pid=1880,fd=367))                                                                                                                                                                                      
u_str ESTAB  0      0                                 /run/dbus/system_bus_socket 32272 * 37057                                                                                                                                                                                                                              
u_str ESTAB  0      768                                        /run/user/1000/bus 29598 * 28462 users:(("dbus-daemon",pid=1880,fd=96))                                                                                                                                                                                       
u_str ESTAB  0      0                                                           * 17180 * 26640 users:(("wireplumber",pid=1906,fd=15))                                                                                                                                                                                       
u_str ESTAB  0      0                                                           * 5040  * 5039                                                                                                                                                                                                                               
u_dgr UNCONN 0      0                                                           * 18823 * 0                                                                                                                                                                                                                                  
u_dgr UNCONN 0      0                                                           * 28581 * 0     users:(("gsd-media-keys",pid=5266,fd=14))                                                                                                                                                                                    
u_str ESTAB  0      0                                 /run/dbus/system_bus_socket 27625 * 39002                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 39210 * 36067 users:(("update-notifier",pid=5281,fd=11))                                                                                                                                                                                   
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 28531 * 34074                                                                                                                                                                                                                              
u_str ESTAB  0      0                                 /run/dbus/system_bus_socket 15231 * 18824                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 38058 * 40969 users:(("gvfsd-trash",pid=5852,fd=5))                                                                                                                                                                                        
u_str ESTAB  0      0                                                           * 32265 * 32266 users:(("gsd-housekeepin",pid=5260,fd=2),("gsd-housekeepin",pid=5260,fd=1))                                                                                                                                                  
u_str ESTAB  0      0                                                           * 27415 * 29577 users:(("gcr-ssh-agent",pid=4870,fd=2),("gcr-ssh-agent",pid=4870,fd=1))                                                                                                                                                      
u_dgr UNCONN 0      0                                                           * 23714 * 0                                                                                                                                                                                                                                  
u_str ESTAB  0      0                                                           * 38940 * 38942 users:(("ibus-daemon",pid=5247,fd=5))                                                                                                                                                                                        
u_str ESTAB  0      0                                                           * 39863 * 39862 users:(("localsearch-ext",pid=8644,fd=3),("localsearch-3",pid=5500,fd=21))                                                                                                                                                   
u_str ESTAB  0      0                                                           * 34044 * 38934 users:(("gsd-power",pid=5268,fd=5))                                                                                                                                                                                          
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 32266 * 32265                                                                                                                                                                                                                              
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 16985 * 20972                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 15112 * 20899                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 33383 * 31309 users:(("gnome-shell",pid=4905,fd=109))                                                                                                                                                                                      
u_str ESTAB  0      0                                                           * 33269 * 36983 users:(("gnome-shell-cal",pid=5200,fd=1))                                                                                                                                                                                    
u_str ESTAB  0      0                                                           * 18814 * 23694                                                                                                                                                                                                                              
u_dgr ESTAB  0      0                                                           * 7631  * 7630                                                                                                                                                                                                                               
u_str ESTAB  0      0                                                           * 20072 * 17150 users:(("wireplumber",pid=1906,fd=2),("wireplumber",pid=1906,fd=1))                                                                                                                                                          
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 5014  * 13148                                                                                                                                                                                                                              
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 35362 * 31358                                                                                                                                                                                                                              
u_str ESTAB  0      0                                          /run/user/1000/bus 30323 * 31145 users:(("dbus-daemon",pid=1880,fd=134))                                                                                                                                                                                      
u_str ESTAB  0      0                                                           * 33179 * 31089 users:(("gnome-session-s",pid=4893,fd=5))                                                                                                                                                                                    
u_str ESTAB  0      0                                                           * 30992 * 32967                                                                                                                                                                                                                              
u_dgr ESTAB  0      0                                                           * 5034  * 7647                                                                                                                                                                                                                               
u_dgr ESTAB  0      0                                                           * 39277 * 7647                                                                                                                                                                                                                               
u_str ESTAB  0      0                                    /run/user/1000/wayland-0 38043 * 28532 users:(("gnome-shell",pid=4905,fd=93),("gnome-shell",pid=4905,fd=91))                                                                                                                                                        
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 32233 * 32232                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 23621 * 16952                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 13244 * 5115  users:(("pipewire",pid=1883,fd=2),("pipewire",pid=1883,fd=1))                                                                                                                                                                
u_str ESTAB  0      0                                                           * 38048 * 36065 users:(("evolution-alarm",pid=5288,fd=11))                                                                                                                                                                                   
u_str ESTAB  280    0                                                           * 13272 * 13273 users:(("wireplumber",pid=1906,fd=9))                                                                                                                                                                                        
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 16986 * 15176                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 27547 * 37965 users:(("evolution-sourc",pid=5208,fd=2),("evolution-sourc",pid=5208,fd=1))                                                                                                                                                  
u_str ESTAB  0      0                                                           * 37191 * 34239 users:(("xdg-desktop-por",pid=5508,fd=16))                                                                                                                                                                                   
u_str ESTAB  0      0                                         /run/cups/cups.sock 33298 * 38976                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 23671 * 24613                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 39000 * 33304 users:(("gsd-print-notif",pid=5270,fd=9))                                                                                                                                                                                    
u_str ESTAB  0      0                                          /run/user/1000/bus 27612 * 33299 users:(("dbus-daemon",pid=1880,fd=247))                                                                                                                                                                                      
u_str ESTAB  0      0                                                           * 31035 * 33913 users:(("gdm-wayland-ses",pid=4618,fd=5))                                                                                                                                                                                    
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 17790 * 20993                                                                                                                                                                                                                              
u_dgr ESTAB  0      0                                                           * 7630  * 7631                                                                                                                                                                                                                               
u_str ESTAB  0      0                                    /run/user/1000/wayland-0 38317 * 34313 users:(("gnome-shell",pid=4905,fd=125),("gnome-shell",pid=4905,fd=124))                                                                                                                                                      
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 34094 * 31180                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 39170 * 36043 users:(("gnome-shell",pid=4905,fd=81))                                                                                                                                                                                       
u_str ESTAB  0      0                                   /run/user/1000/pipewire-0 36019 * 36018 users:(("pipewire",pid=1883,fd=39))                                                                                                                                                                                          
u_str ESTAB  0      0                                          /run/user/1000/bus 38935 * 37977 users:(("dbus-daemon",pid=1880,fd=157))                                                                                                                                                                                      
u_str ESTAB  0      0                                 /run/dbus/system_bus_socket 23695 * 21022                                                                                                                                                                                                                              
u_dgr ESTAB  0      0                                                           * 8134  * 7648                                                                                                                                                                                                                               
u_str ESTAB  0      0                                          /run/user/1000/bus 38989 * 30395 users:(("dbus-daemon",pid=1880,fd=241))                                                                                                                                                                                      
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 23809 * 23804                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 27644 * 30460 users:(("gvfs-goa-volume",pid=5592,fd=5))                                                                                                                                                                                    
u_str ESTAB  0      0                                 /run/dbus/system_bus_socket 34185 * 38032                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 33271 * 36985 users:(("gnome-shell-cal",pid=5200,fd=5))                                                                                                                                                                                    
u_str ESTAB  136    0                                                           * 29596 * 27460 users:(("gnome-shell",pid=4905,fd=32))                                                                                                                                                                                       
u_str ESTAB  0      0                                                           * 27736 * 20181 users:(("xdg-document-po",pid=2184,fd=5))                                                                                                                                                                                    
u_str ESTAB  0      0                                 /run/dbus/system_bus_socket 33305 * 28551                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 13278 * 13279 users:(("wireplumber",pid=1906,fd=14))                                                                                                                                                                                       
u_str ESTAB  0      0                                                           * 31278 * 37083 users:(("gvfs-afc-volume",pid=5572,fd=2),("gvfs-afc-volume",pid=5572,fd=1))                                                                                                                                                  
u_str ESTAB  0      0                                                           * 31121 * 28505 users:(("gjs",pid=5226,fd=2))                                                                                                                                                                                                
u_str LISTEN 0      4096                                     /run/systemd/private 8086  * 0                                                                                                                                                                                                                                  
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 30384 * 38982                                                                                                                                                                                                                              
u_str ESTAB  0      0                                 /run/dbus/system_bus_socket 33294 * 34124                                                                                                                                                                                                                              
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 30368 * 27594                                                                                                                                                                                                                              
u_str LISTEN 0      4096               /run/systemd/userdb/io.systemd.DynamicUser 8087  * 0                                                                                                                                                                                                                                  
u_str ESTAB  0      0                                          /run/user/1000/bus 37266 * 34307 users:(("dbus-daemon",pid=1880,fd=40))                                                                                                                                                                                       
u_str ESTAB  0      0                                                           * 27734 * 20180 users:(("xdg-document-po",pid=2184,fd=2),("xdg-document-po",pid=2184,fd=1))                                                                                                                                                  
u_str LISTEN 0      4096                       /run/systemd/io.systemd.ManagedOOM 8088  * 0                                                                                                                                                                                                                                  
u_str ESTAB  0      0                                                           * 33283 * 38929 users:(("goa-daemon",pid=5252,fd=6))                                                                                                                                                                                         
u_str LISTEN 0      4096                          /run/systemd/io.systemd.Manager 8089  * 0                                                                                                                                                                                                                                  
u_str ESTAB  0      0                                 /run/dbus/system_bus_socket 27642 * 28559                                                                                                                                                                                                                              
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 32252 * 32251                                                                                                                                                                                                                              
u_dgr UNCONN 0      0                                 /run/systemd/journal/syslog 11692 * 0                                                                                                                                                                                                                                  
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 29578 * 33991                                                                                                                                                                                                                              
u_str LISTEN 0      4096                      /run/systemd/io.systemd.AskPassword 11693 * 0                                                                                                                                                                                                                                  
u_str ESTAB  0      0                                   /run/user/1000/at-spi/bus 36063 * 32351 users:(("dbus-daemon",pid=4979,fd=20))                                                                                                                                                                                       
u_str LISTEN 0      4096                      /run/systemd/io.systemd.Credentials 11694 * 0                                                                                                                                                                                                                                  
u_str ESTAB  0      0                                                           * 34125 * 38971 users:(("gsd-sharing",pid=5297,fd=6))                                                                                                                                                                                        
u_str ESTAB  0      0                                                           * 31191 * 27604 users:(("gsd-sound",pid=5331,fd=5))                                                                                                                                                                                          
u_str ESTAB  0      0                                                           * 24902 * 24903 users:(("pipewire-pulse",pid=1910,fd=2),("pipewire-pulse",pid=1910,fd=1))                                                                                                                                                    
u_str ESTAB  0      0                                                           * 18796 * 16957                                                                                                                                                                                                                              
u_str LISTEN 0      4096                     /run/systemd/io.systemd.FactoryReset 8094  * 0                                                                                                                                                                                                                                  
u_str LISTEN 0      4096                      /run/systemd/io.systemd.MuteConsole 8095  * 0                                                                                                                                                                                                                                  
u_str ESTAB  0      0                                                           * 30370 * 32282 users:(("gsd-rfkill",pid=5277,fd=7))                                                                                                                                                                                         
u_str ESTAB  0      0                                                           * 27464 * 35922 users:(("at-spi2-registr",pid=4981,fd=4))                                                                                                                                                                                    
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 20180 * 27734                                                                                                                                                                                                                              
u_str ESTAB  0      0                                   /run/user/1000/at-spi/bus 31362 * 35365 users:(("dbus-daemon",pid=4979,fd=17))                                                                                                                                                                                       
u_str ESTAB  0      0                                                           * 26627 * 17153 users:(("pipewire",pid=1907,fd=2),("pipewire",pid=1907,fd=1))                                                                                                                                                                
u_str LISTEN 0      4096                   /run/systemd/oom/io.systemd.ManagedOOM 8096  * 0                                                                                                                                                                                                                                  
u_str ESTAB  0      0                                                           * 26696 * 25046 users:(("dockerd",pid=1984,fd=25))                                                                                                                                                                                           
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 17153 * 26627                                                                                                                                                                                                                              
u_dgr ESTAB  0      0                                                           * 19851 * 19852                                                                                                                                                                                                                              
u_str ESTAB  0      1536                              /run/dbus/system_bus_socket 13273 * 13272                                                                                                                                                                                                                              
u_str ESTAB  0      0                                 /run/dbus/system_bus_socket 23689 * 15202                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 4373  * 8178                                                                                                                                                                                                                               
u_str LISTEN 0      4096          /run/systemd/resolve/io.systemd.Resolve.Monitor 8097  * 0                                                                                                                                                                                                                                  
u_str ESTAB  0      0                                   /run/user/1000/pipewire-0 30471 * 36046 users:(("pipewire",pid=1883,fd=41))                                                                                                                                                                                          
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 31140 * 31139                                                                                                                                                                                                                              
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 24903 * 24902                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 24873 * 24872 users:(("dbus-daemon",pid=1880,fd=8))                                                                                                                                                                                        
u_dgr ESTAB  0      0                                                           * 20935 * 7647                                                                                                                                                                                                                               
u_str LISTEN 0      4096                  /run/systemd/resolve/io.systemd.Resolve 8098  * 0                                                                                                                                                                                                                                  
u_str ESTAB  0      0                                                           * 30448 * 30447 users:(("xdg-desktop-por",pid=5524,fd=7))                                                                                                                                                                                    
u_str ESTAB  0      0                                                           * 38024 * 38025 users:(("xdg-desktop-por",pid=5524,fd=5))                                                                                                                                                                                    
u_str ESTAB  0      0                                                           * 31139 * 31140 users:(("gsd-color",pid=5254,fd=2),("gsd-color",pid=5254,fd=1))                                                                                                                                                              
u_str ESTAB  0      0                                 /run/dbus/system_bus_socket 33973 * 35189                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 22189 * 19073                                                                                                                                                                                                                              
u_str ESTAB  0      0                                 /run/dbus/system_bus_socket 21950 * 15305                                                                                                                                                                                                                              
u_seq LISTEN 0      4096                                        /run/udev/control 8099  * 0                                                                                                                                                                                                                                  
u_str ESTAB  0      0                                                           * 36021 * 33301 users:(("gsd-usb-protect",pid=5339,fd=8))                                                                                                                                                                                    
u_str ESTAB  0      0                                                           * 27356 * 33040 users:(("gnome-session-i",pid=4629,fd=2),("gdm-wayland-ses",pid=4618,fd=2))                                                                                                                                                  
u_str LISTEN 0      4096                                /run/udev/io.systemd.Udev 8100  * 0                                                                                                                                                                                                                                  
u_str LISTEN 0      1                                          @/tmp/.X11-unix/X0 31109 * 0     users:(("gnome-shell",pid=4905,fd=41))                                                                                                                                                                                       
u_str LISTEN 0      1                                          @/tmp/.X11-unix/X1 31111 * 0     users:(("gnome-shell",pid=4905,fd=43))                                                                                                                                                                                       
u_str ESTAB  0      0              @665b2c9269f20e2c/bus/systemd-oomd/bus-api-oom 19847 * 23687                                                                                                                                                                                                                              
u_str ESTAB  0      0                    @1636cda2e09559b6/bus/systemd/bus-system 22759 * 15307                                                                                                                                                                                                                              
